"longitude","latitude","genus","species","country"
-54.04,-19.53,"Triatoma","Triatoma sordida","BR"
-53.639822,-18.679589,"Triatoma","Triatoma sordida","BR"
-54.823351,-22.634386,"Triatoma","Triatoma sordida","BR"
-63.375194,-21.157028,"Triatoma","Triatoma sordida","BO"
-63.398611,-21.176111,"Triatoma","Triatoma sordida","BO"
-54.812549,-22.223561,"Triatoma","Triatoma sordida","BR"
-54.8,-22.22,"Triatoma","Triatoma sordida","BR"
-54.611906,-22.041919,"Triatoma","Triatoma sordida","BR"
-55.291629,-20.689212,"Triatoma","Triatoma sordida","BR"
-54.587564,-22.023122,"Triatoma","Triatoma sordida","BR"
-56.65,-18.983333,"Triatoma","Triatoma sordida","BR"
-54.75148,-18.50175,"Triatoma","Triatoma sordida","BR"
-51.736543,-19.109739,"Triatoma","Triatoma sordida","BR"
-51.73,-19.11,"Triatoma","Triatoma sordida","BR"
-51.93,-19.72,"Triatoma","Triatoma sordida","BR"
-56.11,-21.45,"Triatoma","Triatoma sordida","BR"
-55.383305,-27.433342,"Triatoma","Triatoma sordida","AR"
-54.68672,-27.02279,"Triatoma","Triatoma sordida","AR"
-54.51426,-22.381058,"Triatoma","Triatoma sordida","BR"
-56.3751,-20.23596,"Triatoma","Triatoma sordida","BR"
-54.19,-23.06,"Triatoma","Triatoma sordida","BR"
-56.37,-20.24,"Triatoma","Triatoma sordida","BR"
-55.16827,-21.611,"Triatoma","Triatoma sordida","BR"
-54.40012,-20.13907,"Triatoma","Triatoma sordida","BR"
-53.81,-22.3,"Triatoma","Triatoma sordida","BR"
-57.591851,-27.994754,"Triatoma","Triatoma sordida","AR"
-58.078831,-29.180564,"Triatoma","Triatoma sordida","AR"
-58.556732,-27.511312,"Triatoma","Triatoma sordida","AR"
-43.14,-20.36,"Triatoma","Triatoma sordida","BR"
-45.444821,-19.157406,"Triatoma","Triatoma sordida","BR"
-47.403065,-18.486865,"Triatoma","Triatoma sordida","BR"
-51.70305,-20.78817,"Triatoma","Triatoma sordida","BR"
-51.67,-20.75,"Triatoma","Triatoma sordida","BR"
-48.107327,-20.058042,"Triatoma","Triatoma sordida","BR"
-48.1,-20.05,"Triatoma","Triatoma sordida","BR"
-40.7,-16.18,"Triatoma","Triatoma sordida","BR"
-48.1872,-18.6472,"Triatoma","Triatoma sordida","BR"
-42.06,-16.85,"Triatoma","Triatoma sordida","BR"
-42.0633,-16.848817,"Triatoma","Triatoma sordida","BR"
-64.32463,-23.13401,"Triatoma","Triatoma sordida","AR"
-53.75931,-20.44499,"Triatoma","Triatoma sordida","BR"
-57.88,-21.69,"Triatoma","Triatoma sordida","BR"
-57.88936,-21.69943,"Triatoma","Triatoma sordida","BR"
-55.72425,-22.52312,"Triatoma","Triatoma sordida","BR"
-51.19133,-19.67511,"Triatoma","Triatoma sordida","BR"
-55.42953,-23.89153,"Triatoma","Triatoma sordida","BR"
-54.88829,-19.95333,"Triatoma","Triatoma sordida","BR"
-52.83383,-21.30207,"Triatoma","Triatoma sordida","BR"
-54.890414,-19.953983,"Triatoma","Triatoma sordida","BR"
-54.89,-19.95,"Triatoma","Triatoma sordida","BR"
-54.84385,-18.92539,"Triatoma","Triatoma sordida","BR"
-54.98,-19.44,"Triatoma","Triatoma sordida","BR"
-54.54,-21.8,"Triatoma","Triatoma sordida","BR"
-54.54327,-21.8047,"Triatoma","Triatoma sordida","BR"
-54.86524,-20.4383,"Triatoma","Triatoma sordida","BR"
-54.96972,-20.93067,"Triatoma","Triatoma sordida","BR"
-54.865242,-20.4383,"Triatoma","Triatoma sordida","BR"
-57.65155,-19.00817,"Triatoma","Triatoma sordida","BR"
-57.65,-19,"Triatoma","Triatoma sordida","BR"
-51.41972,-20.3642,"Triatoma","Triatoma sordida","BR"
-57.59778,-19.00934,"Triatoma","Triatoma sordida","BR"
-54.59305,-19.38729,"Triatoma","Triatoma sordida","BR"
-60.72809,-26.686601,"Triatoma","Triatoma sordida","AR"
-60.35001,-26.124722,"Triatoma","Triatoma sordida","AR"
-50.86405,-15.87473,"Triatoma","Triatoma sordida","BR"
-49.61,-17.8,"Triatoma","Triatoma sordida","BR"
-50.95123,-16.17773,"Triatoma","Triatoma sordida","BR"
-49.6204,-17.80612,"Triatoma","Triatoma sordida","BR"
-51.71,-17.88,"Triatoma","Triatoma sordida","BR"
-51.72067,-17.8796,"Triatoma","Triatoma sordida","BR"
-49.33,-15.75,"Triatoma","Triatoma sordida","BR"
-43.93945,-14.75334,"Triatoma","Triatoma sordida","BR"
-49.33487,-15.7534,"Triatoma","Triatoma sordida","BR"
-61.05001,-25.48331,"Triatoma","Triatoma sordida","AR"
-60.26671,-25.93331,"Triatoma","Triatoma sordida","AR"
-60.89081,-25.74111,"Triatoma","Triatoma sordida","AR"
-42.861658,-15.394134,"Triatoma","Triatoma sordida","BR"
-43.91497,-14.85676,"Triatoma","Triatoma sordida","BR"
-49.49027,-17.29799,"Triatoma","Triatoma sordida","BR"
-49.49,-17.29,"Triatoma","Triatoma sordida","BR"
-50.33767,-17.9727,"Triatoma","Triatoma sordida","BR"
-44.16061,-16.25648,"Triatoma","Triatoma sordida","BR"
-60.431778,-26.103861,"Triatoma","Triatoma sordida","AR"
-60.48331,-25.93331,"Triatoma","Triatoma sordida","AR"
-60.337528,-26.072917,"Triatoma","Triatoma sordida","AR"
-42.59,-17.21,"Triatoma","Triatoma sordida","BR"
-50.65439,-18.91451,"Triatoma","Triatoma sordida","BR"
-46.11157,-14.49322,"Triatoma","Triatoma sordida","BR"
-51.39834,-16.00639,"Triatoma","Triatoma sordida","BR"
-46.89324,-13.25564,"Triatoma","Triatoma sordida","BR"
-46.9,-13.25,"Triatoma","Triatoma sordida","BR"
-60.35001,-26.124722,"Triatoma","Triatoma sordida","AR"
-60.431778,-26.103861,"Triatoma","Triatoma sordida","AR"
-60.491639,-26.014778,"Triatoma","Triatoma sordida","AR"
-50.73896,-16.54412,"Triatoma","Triatoma sordida","BR"
-44.11775,-18.325433,"Triatoma","Triatoma sordida","BR"
-52.55,-17.56,"Triatoma","Triatoma sordida","BR"
-48.16206,-15.05881,"Triatoma","Triatoma sordida","BR"
-52.54892,-17.56244,"Triatoma","Triatoma sordida","BR"
-44.40965,-14.73522,"Triatoma","Triatoma sordida","BR"
-46.520223,-17.838179,"Triatoma","Triatoma sordida","BR"
-46.40616,-18.77495,"Triatoma","Triatoma sordida","BR"
-44.58016,-16.98227,"Triatoma","Triatoma sordida","BR"
-51.54,-19.06,"Triatoma","Triatoma sordida","BR"
-49.81,-16.02,"Triatoma","Triatoma sordida","BR"
-50.90755,-16.31981,"Triatoma","Triatoma sordida","BR"
-46.90347,-17.99251,"Triatoma","Triatoma sordida","BR"
-51.11851,-16.44021,"Triatoma","Triatoma sordida","BR"
-49.94173,-15.55448,"Triatoma","Triatoma sordida","BR"
-44.298933,-15.905675,"Triatoma","Triatoma sordida","BR"
-44.58735,-16.11673,"Triatoma","Triatoma sordida","BR"
-49.94,-15.56,"Triatoma","Triatoma sordida","BR"
-49.55079,-14.95211,"Triatoma","Triatoma sordida","BR"
-49.82,-15.71,"Triatoma","Triatoma sordida","BR"
-50.57741,-19.552,"Triatoma","Triatoma sordida","BR"
-51.40482,-19.18411,"Triatoma","Triatoma sordida","BR"
-50.61,-15.82,"Triatoma","Triatoma sordida","BR"
-44.58156,-17.88953,"Triatoma","Triatoma sordida","BR"
-51.54999,-19.0678,"Triatoma","Triatoma sordida","BR"
-42.94954,-15.049696,"Triatoma","Triatoma sordida","BR"
-42.07,-17.84,"Triatoma","Triatoma sordida","BR"
-49.2163,-18.40973,"Triatoma","Triatoma sordida","BR"
-50.14,-17.04,"Triatoma","Triatoma sordida","BR"
-50.79212,-16.60737,"Triatoma","Triatoma sordida","BR"
-51.34899,-18.76501,"Triatoma","Triatoma sordida","BR"
-68.011361,-16.689167,"Triatoma","Triatoma sordida","BO"
-51.34,-18.76,"Triatoma","Triatoma sordida","BR"
-50.21418,-16.12526,"Triatoma","Triatoma sordida","BR"
-50.2,-16.15,"Triatoma","Triatoma sordida","BR"
-60.619863,-25.947114,"Triatoma","Triatoma sordida","AR"
-60.89081,-25.74111,"Triatoma","Triatoma sordida","AR"
-49.12085,-17.73495,"Triatoma","Triatoma sordida","BR"
-51.85,-15.81,"Triatoma","Triatoma sordida","BR"
-51.17328,-17.44439,"Triatoma","Triatoma sordida","BR"
-50.33041,-14.09611,"Triatoma","Triatoma sordida","BR"
-59.93751,-26.556889,"Triatoma","Triatoma sordida","AR"
-60.395306,-25.753611,"Triatoma","Triatoma sordida","AR"
-49.89575,-15.02103,"Triatoma","Triatoma sordida","BR"
-48.45,-14.47,"Triatoma","Triatoma sordida","BR"
-48.45449,-14.46704,"Triatoma","Triatoma sordida","BR"
-60.714639,-25.754889,"Triatoma","Triatoma sordida","AR"
-46.88,-13.74,"Triatoma","Triatoma sordida","BR"
-46.87379,-13.73922,"Triatoma","Triatoma sordida","BR"
-49.57416,-15.1454,"Triatoma","Triatoma sordida","BR"
-49.38764,-14.28727,"Triatoma","Triatoma sordida","BR"
-44.36735,-14.42203,"Triatoma","Triatoma sordida","BR"
-48.87701,-18.87297,"Triatoma","Triatoma sordida","BR"
-48.88,-18.87,"Triatoma","Triatoma sordida","BR"
-47.49,-18.72,"Triatoma","Triatoma sordida","BR"
-42.87,-15.15,"Triatoma","Triatoma sordida","BR"
-42.87216,-15.15182,"Triatoma","Triatoma sordida","BR"
-47.49167,-18.73071,"Triatoma","Triatoma sordida","BR"
-44.60146,-18.53606,"Triatoma","Triatoma sordida","BR"
-48.29,-17.03,"Triatoma","Triatoma sordida","BR"
-50.71,-16.03,"Triatoma","Triatoma sordida","BR"
-43.85821,-16.72864,"Triatoma","Triatoma sordida","BR"
-50.71174,-16.03177,"Triatoma","Triatoma sordida","BR"
-49.24445,-17.25012,"Triatoma","Triatoma sordida","BR"
-43.858214,-16.728641,"Triatoma","Triatoma sordida","BR"
-59.106869,-25.731783,"Triatoma","Triatoma sordida","AR"
-46.37083,-14.08639,"Triatoma","Triatoma sordida","BR"
-46.87231,-17.21746,"Triatoma","Triatoma sordida","BR"
-52.68041,-17.35583,"Triatoma","Triatoma sordida","BR"
-46.370828,-14.086386,"Triatoma","Triatoma sordida","BR"
-50.16578,-17.81474,"Triatoma","Triatoma sordida","BR"
-49.44,-17.52,"Triatoma","Triatoma sordida","BR"
-49.44939,-17.52297,"Triatoma","Triatoma sordida","BR"
-49.8,-15.16,"Triatoma","Triatoma sordida","BR"
-50.59813,-17.81197,"Triatoma","Triatoma sordida","BR"
-53.21,-17.31,"Triatoma","Triatoma sordida","BR"
-49.58,-15.31,"Triatoma","Triatoma sordida","BR"
-49.42638,-15.29629,"Triatoma","Triatoma sordida","BR"
-50.922323,-17.786952,"Triatoma","Triatoma sordida","BR"
-50.92,-17.79,"Triatoma","Triatoma sordida","BR"
-49.58185,-15.31493,"Triatoma","Triatoma sordida","BR"
-44.07909,-16.07771,"Triatoma","Triatoma sordida","BR"
-50.45516,-18.44764,"Triatoma","Triatoma sordida","BR"
-49.80548,-15.16636,"Triatoma","Triatoma sordida","BR"
-50.31,-16.19,"Triatoma","Triatoma sordida","BR"
-50.31283,-16.19749,"Triatoma","Triatoma sordida","BR"
-50.4097,-16.81307,"Triatoma","Triatoma sordida","BR"
-49.26097,-15.92609,"Triatoma","Triatoma sordida","BR"
-46.31,-13.39,"Triatoma","Triatoma sordida","BR"
-46.310924,-13.405249,"Triatoma","Triatoma sordida","BR"
-49.70902,-14.4363,"Triatoma","Triatoma sordida","BR"
-50.635,-17.55895,"Triatoma","Triatoma sordida","BR"
-49.01,-13.71,"Triatoma","Triatoma sordida","BR"
-49.7,-14.43,"Triatoma","Triatoma sordida","BR"
-49.1207,-15.13552,"Triatoma","Triatoma sordida","BR"
-58.486123,-28.525609,"Triatoma","Triatoma sordida","AR"
-58.433333,-28.466667,"Triatoma","Triatoma sordida","AR"
-58.433333,-28.466667,"Triatoma","Triatoma sordida","AR"
-51.53135,-16.73967,"Triatoma","Triatoma sordida","BR"
-46.49448,-16.50707,"Triatoma","Triatoma sordida","BR"
-48.28,-15.15,"Triatoma","Triatoma sordida","BR"
-49.91984,-16.80785,"Triatoma","Triatoma sordida","BR"
-47.83,-18.23,"Triatoma","Triatoma sordida","BR"
-57.633303,-28.066681,"Triatoma","Triatoma sordida","AR"
-58.556732,-27.511312,"Triatoma","Triatoma sordida","AR"
-58.556732,-27.511312,"Triatoma","Triatoma sordida","AR"
-58.556732,-27.511312,"Triatoma","Triatoma sordida","AR"
-58.556732,-27.511312,"Triatoma","Triatoma sordida","AR"
-58.556732,-27.511312,"Triatoma","Triatoma sordida","AR"
-58.556732,-27.511312,"Triatoma","Triatoma sordida","AR"
-52.06546,-17.52629,"Triatoma","Triatoma sordida","BR"
-50.44827,-16.94808,"Triatoma","Triatoma sordida","BR"
-50.44,-16.94,"Triatoma","Triatoma sordida","BR"
-48.42,-17.32,"Triatoma","Triatoma sordida","BR"
-49.35545,-18.17872,"Triatoma","Triatoma sordida","BR"
-58.556732,-27.511312,"Triatoma","Triatoma sordida","AR"
-47.68,-19.13,"Triatoma","Triatoma sordida","BR"
-50.16545,-16.79266,"Triatoma","Triatoma sordida","BR"
-58.566667,-28.000177,"Triatoma","Triatoma sordida","AR"
-58.556733,-27.511311,"Triatoma","Triatoma sordida","AR"
-58.556732,-27.511312,"Triatoma","Triatoma sordida","AR"
-51.82394,-16.42625,"Triatoma","Triatoma sordida","BR"
-49.02053,-17.30506,"Triatoma","Triatoma sordida","BR"
-45.66,-20.37,"Triatoma","Triatoma sordida","BR"
-48.27811,-17.30861,"Triatoma","Triatoma sordida","BR"
-51.82,-16.42,"Triatoma","Triatoma sordida","BR"
-42.40482,-16.01668,"Triatoma","Triatoma sordida","BR"
-41.87,-17.46,"Triatoma","Triatoma sordida","BR"
-49.57,-14.76,"Triatoma","Triatoma sordida","BR"
-49.57914,-14.76398,"Triatoma","Triatoma sordida","BR"
-43.06681,-15.53156,"Triatoma","Triatoma sordida","BR"
-47.60932,-15.45248,"Triatoma","Triatoma sordida","BR"
-58.566667,-28.000177,"Triatoma","Triatoma sordida","AR"
-58.566667,-28.000177,"Triatoma","Triatoma sordida","AR"
-47.61,-15.45,"Triatoma","Triatoma sordida","BR"
-42.50915,-16.36511,"Triatoma","Triatoma sordida","BR"
-48.95,-15.85,"Triatoma","Triatoma sordida","BR"
-59.46671,-28.24031,"Triatoma","Triatoma sordida","AR"
-59.35368,-28.487286,"Triatoma","Triatoma sordida","AR"
-58.379505,-27.559838,"Triatoma","Triatoma sordida","AR"
-58.576561,-27.587597,"Triatoma","Triatoma sordida","AR"
-58.361941,-27.633011,"Triatoma","Triatoma sordida","AR"
-58.515002,-27.695788,"Triatoma","Triatoma sordida","AR"
-58.405083,-27.510461,"Triatoma","Triatoma sordida","AR"
-60.72809,-26.686601,"Triatoma","Triatoma sordida","AR"
-60.72809,-26.686601,"Triatoma","Triatoma sordida","AR"
-58.444469,-27.492636,"Triatoma","Triatoma sordida","AR"
-47.52321,-14.70528,"Triatoma","Triatoma sordida","BR"
-61.995131,-17.390811,"Triatoma","Triatoma sordida","BO"
-63.085019,-17.940005,"Triatoma","Triatoma sordida","BO"
-62.873525,-17.772717,"Triatoma","Triatoma sordida","BO"
-62.873525,-17.772717,"Triatoma","Triatoma sordida","BO"
-62.66839,-18.56834,"Triatoma","Triatoma sordida","BO"
-62.65028,-18.56715,"Triatoma","Triatoma sordida","BO"
-61.941202,-24.242011,"Triatoma","Triatoma sordida","AR"
-61.916204,-23.982803,"Triatoma","Triatoma sordida","AR"
-61.837195,-23.900473,"Triatoma","Triatoma sordida","AR"
-63.208186,-18.457153,"Triatoma","Triatoma sordida","BO"
-63.279822,-20.441323,"Triatoma","Triatoma sordida","BO"
-63.01931,-18.68478,"Triatoma","Triatoma sordida","BO"
-62.66839,-18.56834,"Triatoma","Triatoma sordida","BO"
-62.66839,-18.56834,"Triatoma","Triatoma sordida","BO"
-41.29,-16,"Triatoma","Triatoma sordida","BR"
-46.99425,-18.93803,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-51.96,-18.3,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-50.54,-18.99,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-50.54743,-18.99649,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-50.37308,-16.52151,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-47.26632,-13.7805,"Triatoma","Triatoma sordida","BR"
-50.373083,-16.521514,"Triatoma","Triatoma sordida","BR"
-46.25105,-14.79969,"Triatoma","Triatoma sordida","BR"
-44.39145,-15.6037,"Triatoma","Triatoma sordida","BR"
-46.25,-14.8,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-46.4851,-14.46485,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-44.3914,-15.6067,"Triatoma","Triatoma sordida","BR"
-48.61328,-16.66808,"Triatoma","Triatoma sordida","BR"
-49.14,-14.52,"Triatoma","Triatoma sordida","BR"
-50.30443,-17.84942,"Triatoma","Triatoma sordida","BR"
-50.33,-17.97,"Triatoma","Triatoma sordida","BR"
-50.13,-16.61,"Triatoma","Triatoma sordida","BR"
-50.13339,-16.6101,"Triatoma","Triatoma sordida","BR"
-44.65,-19.63,"Triatoma","Triatoma sordida","BR"
-44.04,-19.61,"Triatoma","Triatoma sordida","BR"
-47.78,-18.35,"Triatoma","Triatoma sordida","BR"
-46.99,-18.94,"Triatoma","Triatoma sordida","BR"
-41.82925,-11.38257,"Triatoma","Triatoma sordida","BR"
-42.14268,-14.03499,"Triatoma","Triatoma sordida","BR"
-41.58859,-13.51596,"Triatoma","Triatoma sordida","BR"
-42.687057,-13.017313,"Triatoma","Triatoma sordida","BR"
-40.36076,-12.14055,"Triatoma","Triatoma sordida","BR"
-41.84116,-13.64213,"Triatoma","Triatoma sordida","BR"
-57.6167,-27.75,"Triatoma","Triatoma sordida","AR"
-58.830635,-27.469213,"Triatoma","Triatoma sordida","AR"
-58.804085,-27.951714,"Triatoma","Triatoma sordida","AR"
-58.5167,-27.3667,"Triatoma","Triatoma sordida","AR"
-56.690083,-27.588466,"Triatoma","Triatoma sordida","AR"
-60.433333,-26.35001,"Triatoma","Triatoma sordida","AR"
-43.772236,-14.338349,"Triatoma","Triatoma sordida","BR"
-41.8846,-14.38513,"Triatoma","Triatoma sordida","BR"
-41.870005,-14.380005,"Triatoma","Triatoma sordida","BR"
-42.68706,-13.01731,"Triatoma","Triatoma sordida","BR"
-42.687056,-13.017314,"Triatoma","Triatoma sordida","BR"
-42.687056,-13.017314,"Triatoma","Triatoma sordida","BR"
-60.43333,-26.35001,"Triatoma","Triatoma sordida","AR"
-60.474256,-26.025826,"Triatoma","Triatoma sordida","AR"
-40.53183,-13.00432,"Triatoma","Triatoma sordida","BR"
-40.240024,-14.140043,"Triatoma","Triatoma sordida","BR"
-44.03638,-10.72039,"Triatoma","Triatoma sordida","BR"
-58.21209,-24.993526,"Triatoma","Triatoma sordida","AR"
-61.53342,-27.08508,"Triatoma","Triatoma sordida","AR"
-42.49399,-10.00549,"Triatoma","Triatoma sordida","BR"
-41.77572,-13.15094,"Triatoma","Triatoma sordida","BR"
-63.042301,-27.21039,"Triatoma","Triatoma sordida","AR"
-42.243356,-13.445916,"Triatoma","Triatoma sordida","BR"
-43.17947,-12.68662,"Triatoma","Triatoma sordida","BR"
-41.98472,-11.29278,"Triatoma","Triatoma sordida","BR"
-63.042301,-27.21039,"Triatoma","Triatoma sordida","AR"
-42.68637,-14.49258,"Triatoma","Triatoma sordida","BR"
-42.94007,-13.60639,"Triatoma","Triatoma sordida","BR"
-41.81362,-13.58585,"Triatoma","Triatoma sordida","BR"
-42.938924,-13.609205,"Triatoma","Triatoma sordida","BR"
-44.91466,-11.75119,"Triatoma","Triatoma sordida","BR"
-42.08613,-9.625701,"Triatoma","Triatoma sordida","BR"
-40.49159,-12.28378,"Triatoma","Triatoma sordida","BR"
-63.041667,-27.208333,"Triatoma","Triatoma sordida","AR"
-42.29055,-13.11897,"Triatoma","Triatoma sordida","BR"
-63.041667,-27.208333,"Triatoma","Triatoma sordida","AR"
-43.27696,-11.55732,"Triatoma","Triatoma sordida","BR"
-42.84431,-13.91137,"Triatoma","Triatoma sordida","BR"
-42.36886,-15.02262,"Triatoma","Triatoma sordida","BR"
-42.360014,-15.020005,"Triatoma","Triatoma sordida","BR"
-41.15613,-11.54934,"Triatoma","Triatoma sordida","BR"
-61.83333,-25.50001,"Triatoma","Triatoma sordida","AR"
-61.83333,-25.50001,"Triatoma","Triatoma sordida","AR"
-61.56231,-26.91092,"Triatoma","Triatoma sordida","AR"
-61.83333,-25.50001,"Triatoma","Triatoma sordida","AR"
-42.89118,-12.31869,"Triatoma","Triatoma sordida","BR"
-40.470014,-11.850005,"Triatoma","Triatoma sordida","BR"
-40.470014,-11.850005,"Triatoma","Triatoma sordida","BR"
-41.63773,-11.96521,"Triatoma","Triatoma sordida","BR"
-41.576557,-12.514748,"Triatoma","Triatoma sordida","BR"
-43.16125,-14.26801,"Triatoma","Triatoma sordida","BR"
-41.07595,-10.95828,"Triatoma","Triatoma sordida","BR"
-42.16856,-12.80876,"Triatoma","Triatoma sordida","BR"
-41.07516,-12.81545,"Triatoma","Triatoma sordida","BR"
-61.83333,-25.50001,"Triatoma","Triatoma sordida","AR"
-61.751422,-23.225743,"Triatoma","Triatoma sordida","AR"
-62.10002,-23.033653,"Triatoma","Triatoma sordida","AR"
-60.337528,-26.072917,"Triatoma","Triatoma sordida","AR"
-60.72808,-26.686622,"Triatoma","Triatoma sordida","AR"
-44.53002,-11.00001,"Triatoma","Triatoma sordida","BR"
-44.52198,-11.00138,"Triatoma","Triatoma sordida","BR"
-44.97001,-12.35999,"Triatoma","Triatoma sordida","BR"
-44.052335,-12.978951,"Triatoma","Triatoma sordida","BR"
-44.19002,-13.39001,"Triatoma","Triatoma sordida","BR"
-41.88465,-11.21789,"Triatoma","Triatoma sordida","BR"
-44.18411,-13.40233,"Triatoma","Triatoma sordida","BR"
-44.97729,-12.35763,"Triatoma","Triatoma sordida","BR"
-40.19001,-10.45999,"Triatoma","Triatoma sordida","BR"
-42.930014,-14.570005,"Triatoma","Triatoma sordida","BR"
-42.930014,-14.570005,"Triatoma","Triatoma sordida","BR"
-41.76922,-12.41751,"Triatoma","Triatoma sordida","BR"
-41.769224,-12.417507,"Triatoma","Triatoma sordida","BR"
-41.770005,-12.499977,"Triatoma","Triatoma sordida","BR"
-59.106869,-25.731783,"Triatoma","Triatoma sordida","AR"
-59.683333,-25.333333,"Triatoma","Triatoma sordida","AR"
-40.830014,-14.860023,"Triatoma","Triatoma sordida","BR"
-40.830014,-14.860023,"Triatoma","Triatoma sordida","BR"
-41.096198,-12.081739,"Triatoma","Triatoma sordida","BR"
-42.65713,-14.76721,"Triatoma","Triatoma sordida","BR"
-42.72493,-10.82339,"Triatoma","Triatoma sordida","BR"
-39.870005,-8.870023,"Triatoma","Triatoma sordida","BR"
-41.17185,-12.28234,"Triatoma","Triatoma sordida","BR"
-42.491543,-13.547128,"Triatoma","Triatoma sordida","BR"
-43.95083,-12.75944,"Triatoma","Triatoma sordida","BR"
-43.57748,-13.54133,"Triatoma","Triatoma sordida","BR"
-43.46932,-13.08059,"Triatoma","Triatoma sordida","BR"
-43.950014,-12.760005,"Triatoma","Triatoma sordida","BR"
-41.87894,-9.74181,"Triatoma","Triatoma sordida","BR"
-63.042301,-27.21039,"Triatoma","Triatoma sordida","AR"
-41.24765,-14.02011,"Triatoma","Triatoma sordida","BR"
-63.042301,-27.21039,"Triatoma","Triatoma sordida","AR"
-44.00785,-12.70307,"Triatoma","Triatoma sordida","BR"
-41.6478,-12.08808,"Triatoma","Triatoma sordida","BR"
-62.166726,-27.616705,"Triatoma","Triatoma sordida","AR"
-42.655005,-14.771495,"Triatoma","Triatoma sordida","BR"
-42.655005,-14.771495,"Triatoma","Triatoma sordida","BR"
-42.650005,-14.770023,"Triatoma","Triatoma sordida","BR"
-63.30001,-26.41669,"Triatoma","Triatoma sordida","AR"
-41.326027,-10.731731,"Triatoma","Triatoma sordida","BR"
-42.13102,-11.33486,"Triatoma","Triatoma sordida","BR"
-62.71251,-22.27249,"Triatoma","Triatoma sordida","AR"
-43.41723,-13.252123,"Triatoma","Triatoma sordida","BR"
-61.910001,-25.50001,"Triatoma","Triatoma sordida","AR"
-43.411239,-13.251379,"Triatoma","Triatoma sordida","BR"
-43.41701,-13.250005,"Triatoma","Triatoma sordida","BR"
-40.605048,-12.659539,"Triatoma","Triatoma sordida","BR"
-45.78054,-12.09045,"Triatoma","Triatoma sordida","BR"
-41.907827,-11.761235,"Triatoma","Triatoma sordida","BR"
-61.900036,-25.440005,"Triatoma","Triatoma sordida","AR"
-61.90995,-25.44003,"Triatoma","Triatoma sordida","AR"
-61.81,-25.44167,"Triatoma","Triatoma sordida","AR"
-61.833333,-25.50001,"Triatoma","Triatoma sordida","AR"
-42.516688,-13.37768,"Triatoma","Triatoma sordida","BR"
-42.732742,-12.820978,"Triatoma","Triatoma sordida","BR"
-41.828985,-12.707329,"Triatoma","Triatoma sordida","BR"
-61.91667,-25.46667,"Triatoma","Triatoma sordida","AR"
-61.833333,-25.50001,"Triatoma","Triatoma sordida","AR"
-46.153951,-19.035451,"Triatoma","Triatoma sordida","BR"
-41.740709,-13.27814,"Triatoma","Triatoma sordida","BR"
-46.94,-19.59,"Triatoma","Triatoma sordida","BR"
-41.326536,-12.807021,"Triatoma","Triatoma sordida","BR"
-44.699677,-12.007211,"Triatoma","Triatoma sordida","BR"
-48.193837,-18.64604,"Triatoma","Triatoma sordida","BR"
-48.1872,-18.6472,"Triatoma","Triatoma sordida","BR"
-62.883335,-23.466686,"Triatoma","Triatoma sordida","AR"
-46.111764,-15.915422,"Triatoma","Triatoma sordida","BR"
-41.437066,-11.453707,"Triatoma","Triatoma sordida","BR"
-62.7,-22.26667,"Triatoma","Triatoma sordida","AR"
-44.537339,-12.304556,"Triatoma","Triatoma sordida","BR"
-41.465524,-14.428566,"Triatoma","Triatoma sordida","BR"
-43.957386,-19.290363,"Triatoma","Triatoma sordida","BR"
-44.260595,-18.109372,"Triatoma","Triatoma sordida","BR"
-44.995347,-12.147748,"Triatoma","Triatoma sordida","BR"
-42.057791,-11.807961,"Triatoma","Triatoma sordida","BR"
-41.335075,-13.624148,"Triatoma","Triatoma sordida","BR"
-43.139052,-11.089758,"Triatoma","Triatoma sordida","BR"
-59.858334,-25.214767,"Triatoma","Triatoma sordida","AR"
-62.85001,-26.58331,"Triatoma","Triatoma sordida","AR"
-60.38331,-29.56671,"Triatoma","Triatoma sordida","AR"
-59.46671,-28.24031,"Triatoma","Triatoma sordida","AR"
-63.69157,-22.044983,"Triatoma","Triatoma sordida","AR"
-64.397156,-23.557911,"Triatoma","Triatoma sordida","AR"
-63.36671,-23.65001,"Triatoma","Triatoma sordida","AR"
-64.017395,-25.34003,"Triatoma","Triatoma sordida","AR"
